,total_sqft,bath,price,location,bhk
8885,2280.0,4.0,126.0,Senapati Bapat Road,3
8886,1691.0,3.0,113.0,Senapati Bapat Road,3
8887,400.0,1.0,11.0,Senapati Bapat Road,1
8889,1357.0,2.0,115.0,Senapati Bapat Road,2
8890,1621.0,4.0,130.0,Senapati Bapat Road,3
8892,982.0,2.0,47.65,Senapati Bapat Road,2
8893,1694.0,2.0,125.0,Senapati Bapat Road,2
8894,3430.0,6.0,228.5,Senapati Bapat Road,4
8895,1125.0,2.0,62.0,Senapati Bapat Road,2
8896,2160.0,4.0,172.0,Senapati Bapat Road,3
8897,1699.0,3.0,97.0,Senapati Bapat Road,3
8898,3067.0,4.0,230.0,Senapati Bapat Road,4
8899,1200.0,2.0,78.0,Senapati Bapat Road,2
8902,1374.0,2.0,72.0,Senapati Bapat Road,3
8905,900.0,2.0,45.0,Senapati Bapat Road,2
8906,3385.0,4.0,260.0,Senapati Bapat Road,4
8907,1200.0,2.0,79.0,Senapati Bapat Road,2
8910,1884.0,4.0,120.0,Senapati Bapat Road,4
8911,726.0,2.0,35.0,Senapati Bapat Road,2
8912,937.0,2.0,44.0,Senapati Bapat Road,2
8913,2372.0,3.0,140.0,Senapati Bapat Road,3
8914,3900.0,5.0,360.0,Senapati Bapat Road,4
8918,950.0,2.0,45.68,Senapati Bapat Road,2
8919,2400.0,3.0,190.0,Senapati Bapat Road,3
8920,1750.0,3.0,99.0,Senapati Bapat Road,3
8921,1090.0,2.0,59.8,Senapati Bapat Road,2
8922,1004.0,2.0,49.0,Senapati Bapat Road,2
8923,1339.0,2.0,71.5,Senapati Bapat Road,2
8925,1200.0,3.0,70.0,Senapati Bapat Road,3
8928,1026.0,2.0,49.95,Senapati Bapat Road,2
8933,1020.0,2.0,48.0,Senapati Bapat Road,2
8936,700.0,1.0,38.0,Senapati Bapat Road,1
8937,1150.0,2.0,58.0,Senapati Bapat Road,2
8938,1385.0,2.0,68.5,Senapati Bapat Road,3
8940,1395.0,3.0,82.0,Senapati Bapat Road,3
8941,1160.0,2.0,49.0,Senapati Bapat Road,2
8943,1200.0,2.0,52.0,Senapati Bapat Road,2
8944,1533.0,3.0,98.18,Senapati Bapat Road,3
8946,1697.0,3.0,110.0,Senapati Bapat Road,3
8947,1284.0,2.0,75.0,Senapati Bapat Road,3
8948,1200.0,2.0,60.0,Senapati Bapat Road,2
8949,780.0,2.0,72.0,Senapati Bapat Road,2
8950,1000.0,2.0,48.0,Senapati Bapat Road,2
8952,666.0,1.0,36.8,Senapati Bapat Road,1
8953,460.0,1.0,13.0,Senapati Bapat Road,1
8954,1181.0,2.0,57.0,Senapati Bapat Road,2
8956,450.0,1.0,15.0,Senapati Bapat Road,1
8957,1365.0,3.0,76.18,Senapati Bapat Road,3
8958,1609.0,3.0,115.0,Senapati Bapat Road,3
8959,1680.0,3.0,125.0,Senapati Bapat Road,3
8960,1115.0,2.0,50.0,Senapati Bapat Road,2
8961,1757.0,3.0,98.0,Senapati Bapat Road,3
8964,5384.0,5.0,420.0,Senapati Bapat Road,5
8965,1100.0,2.0,48.0,Senapati Bapat Road,2
8966,1250.0,2.0,55.0,Senapati Bapat Road,2
8967,1254.0,2.0,70.0,Senapati Bapat Road,3
8968,1157.0,2.0,72.0,Senapati Bapat Road,3
8969,612.5,1.0,27.565,Senapati Bapat Road,1
8972,3000.0,4.0,235.0,Senapati Bapat Road,4
8973,1346.0,2.0,74.03,Senapati Bapat Road,2
8974,1990.0,3.0,98.0,Senapati Bapat Road,3
8975,1102.0,2.0,53.67,Senapati Bapat Road,2
8976,1222.0,2.0,68.0,Senapati Bapat Road,3
8977,1135.0,2.0,58.0,Senapati Bapat Road,2
8978,1277.0,2.0,77.0,Senapati Bapat Road,2
8980,1639.5,3.0,92.63,Senapati Bapat Road,3
8981,760.0,2.0,37.49,Senapati Bapat Road,2
8982,1220.0,2.0,89.0,Senapati Bapat Road,2
8983,675.0,1.0,35.0,Senapati Bapat Road,1
8984,1750.0,3.0,120.0,Senapati Bapat Road,3
8985,1920.0,3.0,122.0,Senapati Bapat Road,3
8986,1400.0,2.0,78.0,Senapati Bapat Road,3
8990,1314.0,2.0,80.0,Senapati Bapat Road,2
8993,1500.0,2.0,82.0,Senapati Bapat Road,3
8995,2215.0,4.0,152.0,Senapati Bapat Road,3
8996,4400.0,6.0,250.0,Shaniwar Peth,6
8997,1500.0,3.0,100.0,Shaniwar Peth,3
8998,1868.0,3.0,131.0,Shaniwar Peth,3
8999,1075.0,2.0,60.0,Shaniwar Peth,2
9000,1020.0,2.0,63.0,Shaniwar Peth,2
9001,1780.0,4.0,175.0,Shaniwar Peth,4
9003,1341.0,2.0,97.0,Shaniwar Peth,2
9005,1047.0,2.0,82.0,Shaniwar Peth,2
9007,1200.0,3.0,68.4,Shaniwar Peth,3
9008,1610.0,3.0,90.0,Shaniwar Peth,3
9009,1700.0,2.0,150.0,Shaniwar Peth,2
9010,1100.0,2.0,37.1,Shaniwar Peth,2
9011,2200.0,4.0,235.0,Shaniwar Peth,4
9012,1296.0,2.0,75.0,Shaniwar Peth,2
9013,1200.0,2.0,67.0,Shaniwar Peth,2
9015,1161.0,2.0,55.15,Shaniwar Peth,2
9016,1929.0,4.0,103.0,Shaniwar Peth,3
9017,1233.0,2.0,77.65,Shaniwar Peth,2
9018,1060.0,2.0,55.0,Shaniwar Peth,2
9020,1065.0,2.0,50.0,Shaniwar Peth,2
9021,1754.0,3.0,124.0,Shaniwar Peth,3
9022,1150.0,2.0,54.0,Shaniwar Peth,2
9023,1420.0,2.0,99.39,Shaniwar Peth,2
9024,1105.0,2.0,49.73,Shaniwar Peth,2
9025,794.0,1.0,60.0,Shaniwar Peth,1
9026,1700.0,3.0,90.0,Shaniwar Peth,3
9027,1370.0,2.0,75.0,Shaniwar Peth,3
9029,1700.0,4.0,108.0,Shaniwar Peth,4
9030,1110.0,2.0,40.0,Shaniwar Peth,2
9031,1500.0,3.0,149.0,Shaniwar Peth,3
9032,1075.0,2.0,60.0,Shaniwar Peth,2
9033,1200.0,2.0,58.0,Shaniwar Peth,2
9034,1115.0,2.0,40.0,Shaniwar Peth,2
9035,1594.0,3.0,125.0,Shaniwar Peth,3
9036,1100.0,2.0,49.0,Shaniwar Peth,2
9037,645.0,1.0,16.45,Shaniwar Peth,1
9038,1143.0,2.0,55.0,Shaniwar Peth,2
9039,1922.0,3.0,106.0,Shaniwar Peth,3
9040,1295.0,2.0,95.0,Shaniwar Peth,2
9041,940.0,2.0,49.0,Shaniwar Peth,2
9042,938.0,2.0,35.0,Shaniwar Peth,2
9045,1200.0,3.0,110.0,Shaniwar Peth,4
9046,1128.0,2.0,65.7,Shaniwar Peth,2
9047,2000.0,3.0,145.0,Shaniwar Peth,3
9048,1277.0,2.0,59.0,Shaniwar Peth,2
9050,2400.0,5.0,285.0,Shaniwar Peth,5
9051,929.0,2.0,56.0,Shaniwar Peth,2
9052,1678.0,3.0,92.13,Shaniwar Peth,3
9053,1198.0,2.0,54.0,Shaniwar Peth,2
9054,1012.0,2.0,64.0,Shaniwar Peth,2
9055,937.0,2.0,30.0,Shaniwar Peth,2
9057,990.0,2.0,35.0,Shaniwar Peth,2
9058,1200.0,2.0,100.0,Shaniwar Peth,3
9059,2000.0,3.0,105.0,Shaniwar Peth,3
9061,1457.0,3.0,85.0,Shaniwar Peth,3
9062,1100.0,2.0,68.0,Shaniwar Peth,2
9064,1250.0,2.0,47.0,Shaniwar Peth,2
9065,870.0,2.0,38.0,Shaniwar Peth,2
9066,2600.0,3.0,199.0,Shaniwar Peth,3
9067,1000.0,2.0,40.0,Shaniwar Peth,2
9068,1194.0,2.0,47.0,Shaniwar Peth,2
9069,1183.0,2.0,77.25,Shaniwar Peth,2
9070,3293.0,5.0,425.0,Shaniwar Peth,4
9072,1161.0,2.0,36.69,Shaniwar Peth,2
9073,1000.0,2.0,55.0,Shaniwar Peth,2
9074,1364.0,2.0,64.79,Shaniwar Peth,2
9075,770.0,1.0,35.0,Shaniwar Peth,2
9079,1057.0,2.0,30.0,Shaniwar Peth,2
9080,1825.0,3.0,145.0,Shaniwar Peth,3
9081,1027.0,2.0,44.0,Shaniwar Peth,2
9082,991.0,2.0,64.0,Shaniwar Peth,2
9083,1738.0,2.0,57.35,Shaniwar Peth,2
9084,1180.0,2.0,72.0,Shaniwar Peth,2
9085,1187.0,2.0,38.0,Shaniwar Peth,2
9086,1450.0,2.0,90.0,Shaniwar Peth,2
9087,2040.0,3.0,114.0,Shaniwar Peth,3
9088,1179.0,2.0,51.0,Shaniwar Peth,2
9089,1322.0,2.0,70.0,Shaniwar Peth,2
9090,1170.0,2.0,53.11,Shaniwar Peth,2
9091,1070.0,2.0,55.0,Shaniwar Peth,2
9092,1720.0,3.0,224.0,Shaniwar Peth,3
9093,760.0,2.0,38.5,Shaniwar Peth,2
9095,1155.0,2.0,39.0,Shaniwar Peth,2
9097,1100.0,2.0,62.0,Shaniwar Peth,2
9098,1074.0,2.0,42.8,Shaniwar Peth,2
9099,5000.0,4.0,300.0,Shaniwar Peth,4
9101,1116.0,2.0,51.91,Shaniwar Peth,2
9102,1197.0,2.0,76.0,Shaniwar Peth,2
9105,1085.0,2.0,34.2,Shaniwar Peth,2
9108,950.0,2.0,60.0,Shaniwar Peth,2
9109,1260.0,2.0,100.0,Shaniwar Peth,2
9111,1173.0,2.0,78.2,Shaniwar Peth,2
9113,1667.0,3.0,130.0,Shaniwar Peth,3
9114,1660.0,2.0,105.0,Shivaji Nagar,3
9115,883.0,2.0,45.0,Shivaji Nagar,2
9116,930.0,2.0,39.0,Shivaji Nagar,2
9117,1100.0,2.0,50.0,Shivaji Nagar,2
9118,1056.0,2.0,80.0,Shivaji Nagar,2
9119,3385.0,5.0,260.0,Shivaji Nagar,4
9120,1279.0,2.0,77.0,Shivaji Nagar,2
9121,1282.0,2.0,87.0,Shivaji Nagar,2
9123,1225.0,2.0,55.11,Shivaji Nagar,2
9124,1140.0,2.0,43.0,Shivaji Nagar,2
9125,1330.0,2.0,71.0,Shivaji Nagar,2
9126,950.0,2.0,39.0,Shivaji Nagar,2
9128,1800.0,1.0,128.0,Shivaji Nagar,2
9129,1480.0,3.0,90.0,Shivaji Nagar,3
9130,1525.0,3.0,100.0,Shivaji Nagar,3
9131,1255.0,2.0,65.26,Shivaji Nagar,2
9132,1170.0,2.0,105.0,Shivaji Nagar,2
9133,1030.0,2.0,61.0,Shivaji Nagar,2
9134,1847.0,3.0,110.0,Shivaji Nagar,3
9136,1015.0,2.0,56.0,Shivaji Nagar,2
9140,1090.0,2.0,54.54,Shivaji Nagar,2
9141,1290.0,2.0,94.5,Shivaji Nagar,3
9142,1682.0,3.0,120.0,Shivaji Nagar,3
9143,1027.0,2.0,43.0,Shivaji Nagar,2
9144,1000.0,2.0,65.3,Shivaji Nagar,2
9145,1128.0,2.0,48.79,Shivaji Nagar,2
9146,1308.0,2.0,83.0,Shivaji Nagar,2
9147,1790.0,3.0,105.0,Shivaji Nagar,3
9148,2987.5,5.0,191.0,Shivaji Nagar,4
9149,2500.0,5.0,120.0,Shivaji Nagar,5
9150,3900.0,4.0,333.0,Shivaji Nagar,4
9151,1936.0,3.0,118.0,Shivaji Nagar,3
9152,965.0,2.0,67.0,Shivaji Nagar,2
9153,1098.0,2.0,74.0,Shivaji Nagar,2
9154,1280.0,2.0,80.0,Shivaji Nagar,2
9155,450.0,1.0,25.0,Shivaji Nagar,1
9156,1418.0,2.0,104.0,Shivaji Nagar,2
9157,850.0,2.0,35.0,Shivaji Nagar,2
9158,1236.0,2.0,61.33,Shivaji Nagar,2
9160,1987.0,4.0,165.0,Shivaji Nagar,3
9161,1410.0,2.0,80.0,Shivaji Nagar,3
9162,1190.0,2.0,70.0,Shivaji Nagar,2
9163,1469.0,3.0,89.0,Shivaji Nagar,3
9164,1490.0,2.0,115.0,Shivaji Nagar,3
9165,1050.0,2.0,48.0,Shivaji Nagar,2
9166,845.0,2.0,43.0,Shivaji Nagar,2
9167,2225.0,3.0,149.0,Shivaji Nagar,3
9168,1232.0,2.0,66.0,Shivaji Nagar,2
9169,1800.0,4.0,68.0,Shivaji Nagar,5
9170,1194.0,2.0,47.0,Shivaji Nagar,2
9171,2400.0,2.0,180.0,Shivaji Nagar,3
9172,1540.0,3.0,90.0,Shivaji Nagar,3
9173,1040.0,2.0,50.0,Shivaji Nagar,2
9174,2400.0,6.0,98.0,Shivaji Nagar,6
9175,1120.0,2.0,50.0,Shivaji Nagar,2
9176,1595.0,3.0,120.0,Shivaji Nagar,3
9177,1820.0,3.0,150.0,Shivaji Nagar,3
9179,1250.0,2.0,110.0,Shivaji Nagar,2
9180,1652.0,3.0,110.0,Shivaji Nagar,3
9181,1174.0,2.0,47.0,Shivaji Nagar,2
9182,1050.0,2.0,75.0,Shivaji Nagar,2
9183,1200.0,2.0,86.0,Shivaji Nagar,2
9184,1633.0,2.0,72.0,Shivaji Nagar,2
9185,1300.0,2.0,78.0,Shivaji Nagar,2
9186,1180.0,2.0,59.47,Shivaji Nagar,2
9187,1076.0,2.0,50.0,Shivaji Nagar,2
9189,1220.0,2.0,63.0,Shivaji Nagar,2
9190,2600.0,3.0,195.0,Shivaji Nagar,3
9191,1680.0,3.0,122.0,Shivaji Nagar,3
9192,1489.0,2.0,101.0,Shivaji Nagar,2
9194,662.0,1.0,38.0,Shivaji Nagar,1
9195,1315.0,2.0,50.0,Shivaji Nagar,2
9196,1130.0,2.0,75.0,Shivaji Nagar,2
9197,1150.0,2.0,72.0,Shivaji Nagar,2
9198,1084.0,2.0,53.0,Shivaji Nagar,2
9199,2215.0,4.0,154.0,Shivaji Nagar,3
9200,1315.0,2.0,60.48,Shivaji Nagar,2
9201,1160.0,2.0,57.0,Shivaji Nagar,2
9202,1420.0,2.0,62.0,Shivaji Nagar,2
9203,1450.0,2.0,90.0,Shivaji Nagar,3
9204,2400.0,5.0,150.0,Shivaji Nagar,5
9207,1200.0,1.0,65.0,Shivaji Nagar,1
9208,1820.0,3.0,140.0,Shivaji Nagar,3
9209,1200.0,2.0,46.13,Shivaji Nagar,2
9210,1192.0,2.0,75.0,Shivaji Nagar,2
9211,644.0,1.0,32.0,Shivaji Nagar,1
9212,1050.0,2.0,43.0,Shivaji Nagar,2
9213,1152.0,2.0,55.0,Shivaji Nagar,2
9214,1400.0,3.0,98.0,Shivaji Nagar,3
9215,760.0,1.0,50.4,Shivaji Nagar,1
9216,2100.0,3.0,147.0,Shivaji Nagar,4
9218,1215.0,2.0,43.75,Shivaji Nagar,2
9219,1190.0,2.0,55.0,Shivaji Nagar,2
9220,1270.0,2.0,52.0,Shivaji Nagar,2
9221,3203.5,2.0,224.5,Shukrawar Peth,4
9222,400.0,1.0,14.0,Shukrawar Peth,1
9223,1380.0,2.0,60.0,Shukrawar Peth,2
9224,595.0,1.0,33.32,Shukrawar Peth,1
9228,1020.0,2.0,45.9,Shukrawar Peth,2
9229,1800.0,3.0,90.0,Shukrawar Peth,3
9230,2400.0,4.0,200.0,Shukrawar Peth,4
9232,2500.0,3.0,135.0,Shukrawar Peth,3
9234,1600.0,2.0,80.0,Shukrawar Peth,3
9235,2800.0,2.0,200.0,Shukrawar Peth,3
9238,500.0,1.0,20.0,Shukrawar Peth,1
9240,1775.0,3.0,110.0,Shukrawar Peth,3
9242,1760.0,3.0,145.0,Shukrawar Peth,3
9243,1448.0,2.0,68.0,Shukrawar Peth,2
9244,1340.0,2.0,61.0,Shukrawar Peth,2
9245,1850.0,4.0,139.0,Shukrawar Peth,3
9246,2200.0,4.0,195.0,Shukrawar Peth,4
9247,812.0,1.0,26.0,Shukrawar Peth,1
9249,1200.0,2.0,50.0,Shukrawar Peth,2
9250,1700.0,3.0,88.0,Shukrawar Peth,3
9252,3600.0,5.0,220.0,Shukrawar Peth,4
9253,1318.0,2.0,85.28,Shukrawar Peth,3
9254,1371.0,2.0,65.0,Shukrawar Peth,3
9257,1450.0,3.0,77.41,Shukrawar Peth,3
9259,1020.0,2.0,45.0,Shukrawar Peth,2
9260,3216.0,5.0,300.0,Shukrawar Peth,4
9261,2400.0,4.0,200.0,Shukrawar Peth,3
9263,883.0,2.0,40.95,Shukrawar Peth,2
9264,1070.0,2.0,45.5,Shukrawar Peth,2
9265,2155.0,3.0,125.0,Shukrawar Peth,4
9266,1100.0,2.0,70.0,Shukrawar Peth,2
9268,1679.0,3.0,92.13,Shukrawar Peth,3
9269,1310.0,2.0,68.0,Shukrawar Peth,3
9270,1766.0,3.0,130.0,Shukrawar Peth,3
9271,1265.0,2.0,67.0,Shukrawar Peth,2
9273,1305.0,2.0,75.0,Shukrawar Peth,2
9275,1125.0,2.0,65.0,Shukrawar Peth,2
9276,900.0,2.0,41.0,Shukrawar Peth,2
9277,1216.0,2.0,69.0,Shukrawar Peth,2
9278,4856.0,5.0,410.0,Shukrawar Peth,4
9279,1485.0,2.0,96.51,Shukrawar Peth,2
9280,1022.0,2.0,57.0,Shukrawar Peth,2
9281,1075.0,2.0,55.0,Shukrawar Peth,2
9282,1100.0,2.0,66.0,Shukrawar Peth,2
9283,1250.0,2.0,68.75,Shukrawar Peth,3
9287,1200.0,4.0,95.0,Shukrawar Peth,4
9288,525.0,1.0,26.0,Shukrawar Peth,1
9290,3600.0,9.0,240.0,Shukrawar Peth,9
9291,425.0,1.0,15.0,Shukrawar Peth,1
9292,1100.0,2.0,52.0,Shukrawar Peth,2
9293,1153.0,2.0,56.7,Shukrawar Peth,2
9294,1820.0,3.0,85.0,Shukrawar Peth,3
9295,1295.0,2.0,55.47,Shukrawar Peth,2
9296,1050.0,2.0,65.0,Shukrawar Peth,2
9298,1800.0,3.0,130.0,Shukrawar Peth,3
9299,1052.0,2.0,51.0,Shukrawar Peth,2
9300,1265.0,2.0,65.0,Shukrawar Peth,3
9303,799.0,2.0,35.0,Shukrawar Peth,2
9304,1200.0,2.0,54.0,Shukrawar Peth,2
9305,1200.0,2.0,110.0,Shukrawar Peth,2
9306,1270.0,2.0,73.0,Shukrawar Peth,2
9307,2774.0,4.0,197.0,Shukrawar Peth,4
9309,1478.0,2.0,125.0,Shukrawar Peth,2
9311,1100.0,2.0,48.0,Shukrawar Peth,2
9313,1100.0,2.0,65.0,Shukrawar Peth,2
9318,1800.0,3.0,95.0,Shukrawar Peth,3
9319,1530.0,3.0,87.0,Shukrawar Peth,4
9320,2425.0,5.0,175.0,Shukrawar Peth,4
9322,1449.0,3.0,110.0,Shukrawar Peth,3
9325,965.0,2.0,54.0,Shukrawar Peth,2
9326,1201.0,2.0,80.0,Shukrawar Peth,2
9327,1150.0,2.0,48.5,Shukrawar Peth,2
9328,1053.0,2.0,44.0,Shukrawar Peth,2
9330,1325.0,2.0,59.0,Shukrawar Peth,2
9331,1194.0,2.0,57.0,Shukrawar Peth,2
9332,1080.0,2.0,49.0,Shukrawar Peth,2
9333,1570.0,2.0,95.0,Shukrawar Peth,3
9334,2503.0,3.0,138.0,Shukrawar Peth,3
9335,1250.0,2.0,75.0,Shukrawar Peth,2
9336,1081.0,2.0,60.0,Shukrawar Peth,2
9338,1530.0,2.0,108.0,Shukrawar Peth,2
9340,705.0,1.0,67.0,Sinhagad Road,1
9342,2483.0,5.0,212.0,Sinhagad Road,4
9343,1760.0,2.0,130.0,Sinhagad Road,3
9348,1600.0,4.0,125.0,Sinhagad Road,5
9349,1570.0,3.0,80.0,Sinhagad Road,3
9350,14000.0,3.0,800.0,Sinhagad Road,4
9351,3467.86,6.0,249.0,Sinhagad Road,4
9355,1200.0,2.0,120.0,Sinhagad Road,2
9356,1300.0,2.0,110.0,Sinhagad Road,2
9357,640.0,1.0,55.0,Sinhagad Road,1
9360,2145.0,3.0,175.0,Sinhagad Road,3
9362,1762.0,3.0,110.0,Sinhagad Road,3
9367,1575.0,2.0,110.0,Sinhagad Road,3
9369,1749.0,3.0,115.0,Sinhagad Road,3
9383,1300.0,2.0,75.0,Sinhagad Road,3
9384,2675.0,4.0,290.0,Sinhagad Road,4
9387,500.0,1.0,15.0,Sinhagad Road,1
9388,525.0,2.0,27.0,Sinhagad Road,1
9389,1737.0,2.0,95.0,Sinhagad Road,3
9390,2100.0,3.0,125.0,Sinhagad Road,4
9393,2690.0,4.0,185.0,Sinhagad Road,4
9400,1655.0,3.0,120.0,Sinhagad Road,3
9402,1040.0,2.0,68.59,Sinhagad Road,2
9407,600.0,1.0,35.0,Sinhagad Road,1
9408,1250.0,4.0,100.0,Sinhagad Road,4
9410,2340.0,4.0,145.0,Sinhagad Road,4
9416,980.0,2.0,86.0,Sinhagad Road,2
9417,790.5,1.0,42.295,Sinhagad Road,1
9418,1450.0,2.0,75.0,Sinhagad Road,3
9419,1278.0,3.0,62.71,Sinhagad Road,3
9420,1559.0,3.0,81.55,Sinhagad Road,3
9421,1400.0,2.0,78.0,Sinhagad Road,3
9423,1723.0,3.0,95.0,Sinhagad Road,3
9425,6000.0,4.0,625.0,Sinhagad Road,4
9426,1800.0,3.0,175.0,Sinhagad Road,3
9427,1720.0,3.0,150.0,Sinhagad Road,3
9432,1500.0,3.0,162.0,Sinhagad Road,4
9435,2045.0,3.0,108.0,Sinhagad Road,3
9436,1886.0,3.0,205.0,Sinhagad Road,3
9438,3425.0,3.0,320.0,Sinhagad Road,3
9439,3300.0,3.0,165.0,Sinhagad Road,3
9440,2500.0,3.0,250.0,Sinhagad Road,3
9443,1684.0,3.0,120.0,Sinhagad Road,3
9445,1615.0,3.0,97.0,Sinhagad Road,3
9446,1500.0,3.0,88.0,Sinhagad Road,3
9450,4000.0,8.0,160.0,Sinhagad Road,8
9451,1290.0,2.0,88.0,Sinhagad Road,2
9453,1644.0,3.0,80.51,Sinhagad Road,3
9454,1600.0,2.0,140.0,Sinhagad Road,3
9456,1730.0,3.0,125.0,Sinhagad Road,3
9458,770.0,1.0,36.0,Somwar Peth,2
9459,2026.0,3.0,132.0,Somwar Peth,3
9460,1166.0,2.0,55.0,Somwar Peth,2
9461,1800.0,3.0,110.0,Somwar Peth,3
9462,2225.0,3.0,160.0,Somwar Peth,3
9463,1260.0,2.0,67.39,Somwar Peth,2
9464,1750.0,3.0,85.0,Somwar Peth,3
9465,1665.0,3.0,86.58,Somwar Peth,3
9466,1495.0,2.0,79.5,Somwar Peth,2
9468,1093.0,2.0,70.0,Somwar Peth,2
9469,500.0,1.0,20.0,Somwar Peth,1
9470,1530.0,2.0,74.4,Somwar Peth,3
9471,1410.0,3.0,65.0,Somwar Peth,3
9472,1500.0,2.0,60.0,Somwar Peth,2
9473,1482.0,2.0,92.0,Somwar Peth,3
9474,1000.0,2.0,50.0,Somwar Peth,2
9476,972.0,2.0,44.0,Somwar Peth,2
9477,1080.0,2.0,37.0,Somwar Peth,2
9478,900.0,2.0,42.0,Somwar Peth,2
9481,1105.0,2.0,38.65,Somwar Peth,2
9482,600.0,1.0,32.0,Somwar Peth,1
9483,1187.0,2.0,45.0,Somwar Peth,2
9484,1132.0,2.0,42.0,Somwar Peth,2
9485,2167.0,3.0,170.0,Somwar Peth,3
9486,1418.0,2.0,104.0,Somwar Peth,2
9487,883.0,2.0,45.0,Somwar Peth,2
9488,1500.0,3.0,65.0,Somwar Peth,2
9489,1247.0,2.0,53.0,Somwar Peth,2
9490,1470.0,2.0,61.74,Somwar Peth,2
9491,923.0,1.0,60.84,Somwar Peth,1
9492,4428.0,4.0,255.0,Somwar Peth,4
9493,1150.0,2.0,75.0,Somwar Peth,2
9494,1104.0,2.0,39.0,Somwar Peth,2
9495,936.0,2.0,43.0,Somwar Peth,2
9496,1100.0,2.0,48.0,Somwar Peth,2
9497,1100.0,2.0,45.0,Somwar Peth,2
9499,1037.0,2.0,36.28,Somwar Peth,2
9500,1550.0,3.0,74.5,Somwar Peth,3
9502,919.0,2.0,28.0,Somwar Peth,2
9503,1402.0,2.0,85.0,Somwar Peth,3
9504,1089.0,2.0,32.67,Somwar Peth,2
9505,1450.0,3.0,68.0,Somwar Peth,3
9506,4260.0,4.0,272.0,Somwar Peth,4
9507,1060.0,2.0,40.0,Somwar Peth,2
9509,1016.0,2.0,45.9,Somwar Peth,2
9510,1020.0,2.0,55.0,Somwar Peth,2
9511,1390.0,2.0,76.45,Somwar Peth,3
9513,2336.5,3.0,115.89,Somwar Peth,3
9514,1000.0,2.0,28.88,Somwar Peth,2
9515,1125.0,2.0,32.5,Somwar Peth,2
9516,1065.0,2.0,40.47,Somwar Peth,2
9517,1200.0,2.0,79.0,Somwar Peth,2
9518,1340.0,2.0,65.0,Somwar Peth,2
9519,1411.0,3.0,93.15,Somwar Peth,3
9520,1100.0,2.0,37.0,Somwar Peth,2
9521,1018.0,2.0,50.8,Somwar Peth,2
9522,1450.0,2.0,57.0,Somwar Peth,2
9523,1153.0,2.0,45.0,Somwar Peth,2
9524,1065.0,2.0,42.59,Somwar Peth,2
9525,1691.2,3.0,115.0,Somwar Peth,3
9526,990.0,2.0,37.62,Somwar Peth,2
9528,1215.0,2.0,68.0,Somwar Peth,2
9529,1175.0,2.0,50.0,Somwar Peth,2
9531,1506.0,3.0,95.0,Somwar Peth,3
9532,552.5,1.0,13.26,Somwar Peth,1
9533,1045.0,2.0,42.0,Somwar Peth,2
9534,1573.0,3.0,98.0,Somwar Peth,3
9535,1000.0,2.0,28.88,Somwar Peth,2
9537,1075.0,2.0,52.0,Somwar Peth,2
9538,1819.0,3.0,100.0,Somwar Peth,3
9540,1190.0,2.0,50.0,Somwar Peth,2
9541,1575.0,3.0,80.0,Somwar Peth,3
9542,1450.0,2.0,67.0,Somwar Peth,3
9543,1175.0,2.0,70.5,Somwar Peth,2
9544,1820.0,3.0,85.2,Somwar Peth,3
9545,1010.0,2.0,52.0,Somwar Peth,2
9546,1689.0,3.0,103.0,Somwar Peth,3
9547,1021.0,2.0,76.0,Somwar Peth,2
9549,1415.0,2.0,60.0,Somwar Peth,2
9550,1299.0,2.0,97.0,Somwar Peth,2
9551,1182.0,2.0,60.1,Somwar Peth,3
9552,645.0,1.0,55.0,Somwar Peth,1
9553,1166.0,2.0,37.29,Somwar Peth,2
9554,1268.0,2.0,56.0,Somwar Peth,2
9555,1232.0,2.0,69.61,Somwar Peth,2
9556,2950.0,4.0,253.0,Somwar Peth,4
9558,1700.0,3.0,90.0,Somwar Peth,3
9559,1080.0,2.0,38.0,Somwar Peth,2
9560,1800.0,3.0,128.0,Somwar Peth,3
9561,1672.0,3.0,86.0,Somwar Peth,3
9562,5400.0,5.0,475.0,Somwar Peth,4
9563,1289.0,2.0,70.0,Somwar Peth,2
9564,1169.0,2.0,50.11,Somwar Peth,2
9565,1165.0,1.0,42.09,Somwar Peth,2
9566,1183.0,2.0,79.54,Somwar Peth,2
9569,1200.0,2.0,44.4,Somwar Peth,2
9570,1260.0,2.0,83.5,Somwar Peth,2
9571,1740.0,3.0,150.0,Somwar Peth,3
9572,1596.0,3.0,118.0,Somwar Peth,3
9573,1274.0,2.0,90.0,Somwar Peth,2
9574,1048.0,2.0,44.0,Somwar Peth,2
9575,1499.0,5.0,102.0,Swargate,3
9577,1210.0,2.0,80.9,Swargate,2
9578,1050.0,2.0,65.0,Swargate,2
9584,3260.0,4.0,240.0,Swargate,4
9585,1865.0,3.0,145.0,Swargate,3
9586,485.0,1.0,15.0,Swargate,1
9587,980.0,2.0,69.0,Swargate,2
9588,440.0,1.0,16.5,Swargate,1
9590,1000.0,4.0,66.0,Swargate,3
9592,1840.0,3.0,98.0,Swargate,3
9593,1455.0,2.0,145.0,Swargate,2
9594,1255.0,2.0,73.0,Swargate,2
9598,1825.0,3.0,105.0,Swargate,3
9601,1375.0,2.0,80.0,Swargate,2
9606,2000.0,3.0,200.0,Swargate,3
9607,1584.0,3.0,145.0,Swargate,4
9608,3595.0,6.0,360.0,Swargate,4
